PSLT016	PSLT017	985
STM0040	STM0039	945
STM0043	STM3209	925
STM0043	STM3283	986
STM0043	STM3423	983
STM0045	STM0046	939
STM0045	STM0047	945
STM0045	STM0417	924
STM0045	STM1426	924
STM0045	STM3284	906
STM0045	STM4319	903
STM0046	STM0045	939
STM0046	STM0047	992
STM0047	STM0045	945
STM0047	STM0046	992
STM0047	STM3002	939
STM0048	STM0049	963
STM0049	STM0048	963
STM0049	STM0423	930
STM0049	STM0981	975
STM0049	STM2523	990
STM0052	STM0053	994
STM0052	STM0625	965
STM0053	STM0052	994
STM0053	STM0626	966
STM0054	STM0055	928
STM0054	STM1888	903
STM0054	STM2472	904
STM0054	STM3500	914
STM0055	STM0054	928
STM0055	STM1378	906
STM0055	STM1888	908
STM0055	STM2472	900
STM0055	STM3359	919
STM0055	STM3380	974
STM0055	STM3500	959
STM0056	STM1888	902
STM0058	STM0059	993
STM0058	STM0060	992
STM0058	STM0061	991
STM0058	STM0062	989
STM0058	STM0063	988
STM0058	STM0619	969
STM0058	STM0620	973
STM0058	STM0621	987
STM0058	STM0622	973
STM0058	STM0623	976
STM0059	STM0058	993
STM0059	STM0060	998
STM0059	STM0061	996
STM0059	STM0062	993
STM0059	STM0063	994
STM0059	STM0619	973
STM0059	STM0620	973
STM0059	STM0621	983
STM0059	STM0622	985
STM0059	STM0624	978
STM0059	STM3120	906
STM0060	STM0058	992
STM0060	STM0059	998
STM0060	STM0061	996
STM0060	STM0062	992
STM0060	STM0063	988
STM0060	STM0158	900
STM0060	STM0619	940
STM0060	STM0620	966
STM0060	STM0621	983
STM0060	STM0623	980
STM0060	STM0624	974
STM0060	STM3359	900
STM0061	STM0058	991
STM0061	STM0059	996
STM0061	STM0060	996
STM0061	STM0062	995
STM0061	STM0063	995
STM0061	STM0619	973
STM0061	STM0620	974
STM0061	STM0622	983
STM0061	STM0623	981
STM0061	STM0624	977
STM0061	STM3120	904
STM0062	STM0058	989
STM0062	STM0059	993
STM0062	STM0060	992
STM0062	STM0061	995
STM0062	STM0063	995
STM0062	STM0619	974
STM0062	STM0621	971
STM0062	STM0622	961
STM0062	STM0623	967
STM0062	STM0624	968
STM0063	STM0058	988
STM0063	STM0059	994
STM0063	STM0060	988
STM0063	STM0061	995
STM0063	STM0062	995
STM0063	STM0620	982
STM0063	STM0621	965
STM0063	STM0622	940
STM0063	STM0623	963
STM0063	STM0624	969
STM0064	STM0213	993
STM0064	STM2489	997
STM0064	STM3013	939
STM0064	STM3532	992
STM0066	STM0067	999
STM0066	STM1707	906
STM0066	STM2362	978
STM0066	STM3290.S	915
STM0066	STM3330	930
STM0066	STM3331	908
STM0066	STM3861	960
STM0066	STM4007	952
STM0066	STM4121	942
STM0066	STM4122	914
STM0066	STM4459	969
STM0066	STM4460	999
STM0066	STM4465	976
STM0066	STM4469	982
STM0067	STM0066	999
STM0067	STM2362	972
STM0067	STM3290.S	971
STM0067	STM3330	919
STM0067	STM3331	905
STM0067	STM3861	919
STM0067	STM4007	922
STM0067	STM4123	957
STM0067	STM4459	974
STM0067	STM4460	998
STM0067	STM4465	971
STM0067	STM4469	975
STM0070	STM0073	901
STM0070	STM0857	948
STM0070	STM1195	909
STM0071	STM0072	946
STM0072	STM0071	946
STM0072	STM0073	947
STM0073	STM0070	901
STM0073	STM0072	947
STM0075	STM0076	989
STM0075	STM0077	954
STM0075	STM0078	934
STM0075	STM0856	970
STM0075	STM1353	945
STM0075	STM1356	902
STM0076	STM0075	989
STM0076	STM0077	958
STM0076	STM0078	931
STM0076	STM0855	964
STM0076	STM1354	931
STM0077	STM0075	954
STM0077	STM0076	958
STM0077	STM0078	992
STM0077	STM1351	953
STM0078	STM0075	934
STM0078	STM0076	931
STM0078	STM0077	992
STM0078	STM1352	948
STM0085	STM0086	961
STM0086	STM0085	961
STM0087	STM0154	906
STM0087	STM1883	929
STM0087	STM2365	952
STM0087	STM2555	961
STM0087	STM3001	999
STM0087	STM3055	934
STM0087	STM3407	958
STM0087	STM4176	923
STM0087	STM4188.S	926
STM0088	STM0090	901
STM0090	STM0088	901
STM0090	STM0091	978
STM0090	STM0092	967
STM0090	STM1779	916
STM0091	STM0004	901
STM0091	STM0090	978
STM0091	STM0092	961
STM0091	STM0162	902
STM0091	STM0977	935
STM0091	STM2578	927
STM0092	STM0090	967
STM0092	STM0091	961
STM0092	STM0093	907
STM0093	STM0092	907
STM0093	STM0647	981
STM0093	STM3318	955
STM0101	STM0102	988
STM0101	STM0103	997
STM0101	STM3660	905
STM0101	STM3676	979
STM0101	STM4387	976
STM0102	STM0101	988
STM0102	STM0103	999
STM0102	STM3677	943
STM0102	STM4388	948
STM0103	STM0101	997
STM0103	STM0102	999
STM0103	STM3677	990
STM0103	STM4388	991
STM0106	STM0107	993
STM0106	STM0108	992
STM0107	STM0106	993
STM0107	STM0108	999
STM0108	STM0106	992
STM0108	STM0107	999
STM0110	STM0111	999
STM0110	STM0112	999
STM0110	STM0113	999
STM0110	STM0329	999
STM0110	STM0330	914
STM0111	STM0110	999
STM0111	STM0112	999
STM0111	STM0113	999
STM0111	STM0329	923
STM0111	STM0330	997
STM0111	STM3909	924
STM0112	STM0110	999
STM0112	STM0111	999
STM0112	STM0113	999
STM0112	STM0116	987
STM0112	STM0117	987
STM0112	STM0329	998
STM0112	STM0330	995
STM0112	STM3244	956
STM0112	STM3795	937
STM0112	STM3796	988
STM0112	STM3901	988
STM0112	STM3904	921
STM0112	STM3905	939
STM0112	STM3909	966
STM0113	STM0110	999
STM0113	STM0111	999
STM0113	STM0112	999
STM0113	STM0116	985
STM0113	STM0117	983
STM0113	STM0153	931
STM0113	STM0329	993
STM0113	STM0330	993
STM0113	STM2366	911
STM0113	STM3380	919
STM0113	STM3531	981
STM0113	STM3796	985
STM0113	STM3901	987
STM0113	STM3903	982
STM0113	STM3904	985
STM0113	STM3909	932
STM0113	STM4183	912
STM0113	STM4275	900
STM0116	STM0112	987
STM0116	STM0113	985
STM0116	STM0117	996
STM0116	STM3244	956
STM0116	STM3904	931
STM0116	STM3905	942
STM0116	STM3909	991
STM0117	STM0112	987
STM0117	STM0113	983
STM0117	STM0116	996
STM0117	STM0935	928
STM0117	STM3244	972
STM0117	STM3796	940
STM0117	STM3901	940
STM0117	STM3905	958
STM0117	STM3909	991
STM0118	STM1349	944
STM0119	STM0120	993
STM0119	STM0121	967
STM0119	STM0122	967
STM0119	STM0123	971
STM0119	STM0124	979
STM0119	STM0125	970
STM0119	STM0126	969
STM0119	STM0127	966
STM0119	STM0128	969
STM0120	STM0119	993
STM0120	STM0121	968
STM0120	STM0122	968
STM0120	STM0123	972
STM0120	STM0124	973
STM0120	STM0125	971
STM0120	STM0126	970
STM0120	STM0127	967
STM0120	STM0128	970
STM0120	STM0132	905
STM0121	STM0119	967
STM0121	STM0120	968
STM0121	STM0122	957
STM0121	STM0123	932
STM0121	STM0124	936
STM0121	STM0125	933
STM0121	STM0126	919
STM0121	STM0127	973
STM0121	STM0131	960
STM0122	STM0119	967
STM0122	STM0120	968
STM0122	STM0121	957
STM0122	STM0123	994
STM0122	STM0124	994
STM0122	STM0125	991
STM0122	STM0126	993
STM0122	STM0127	996
STM0122	STM0128	999
STM0122	STM0129	973
STM0122	STM0130	918
STM0122	STM0131	929
STM0122	STM0132	985
STM0122	STM0133	959
STM0122	STM0639	928
STM0123	STM0119	971
STM0123	STM0120	972
STM0123	STM0121	932
STM0123	STM0122	994
STM0123	STM0124	999
STM0123	STM0125	998
STM0123	STM0126	999
STM0123	STM0127	995
STM0123	STM0128	999
STM0123	STM0129	969
STM0123	STM0130	981
STM0123	STM0131	934
STM0123	STM0132	953
STM0123	STM0133	953
STM0123	STM0639	951
STM0123	STM1836	962
STM0123	STM2360	901
STM0123	STM3947	904
STM0124	STM0119	979
STM0124	STM0120	973
STM0124	STM0121	936
STM0124	STM0122	994
STM0124	STM0123	999
STM0124	STM0125	999
STM0124	STM0126	997
STM0124	STM0127	996
STM0124	STM0128	998
STM0124	STM0129	959
STM0124	STM0130	997
STM0124	STM0132	931
STM0124	STM0133	941
STM0124	STM0380	991
STM0124	STM0639	968
STM0124	STM1802	909
STM0124	STM1836	955
STM0124	STM4247	913
STM0125	STM0119	970
STM0125	STM0120	971
STM0125	STM0121	933
STM0125	STM0122	991
STM0125	STM0123	998
STM0125	STM0124	999
STM0125	STM0126	998
STM0125	STM0127	996
STM0125	STM0128	999
STM0125	STM0129	976
STM0125	STM0130	960
STM0125	STM0131	914
STM0125	STM0132	944
STM0125	STM0133	950
STM0125	STM0639	948
STM0125	STM1836	945
STM0125	STM3205	914
STM0126	STM0119	969
STM0126	STM0120	970
STM0126	STM0121	919
STM0126	STM0122	993
STM0126	STM0123	999
STM0126	STM0124	997
STM0126	STM0125	998
STM0126	STM0127	996
STM0126	STM0128	998
STM0126	STM0129	996
STM0126	STM0130	969
STM0126	STM0131	905
STM0126	STM0132	937
STM0126	STM0133	948
STM0126	STM0380	903
STM0126	STM0639	964
STM0126	STM1836	956
STM0126	STM4131	959
STM0126	STM4137	907
STM0127	STM0119	966
STM0127	STM0120	967
STM0127	STM0121	973
STM0127	STM0122	996
STM0127	STM0123	995
STM0127	STM0124	996
STM0127	STM0125	996
STM0127	STM0126	996
STM0127	STM0128	997
STM0127	STM0129	979
STM0127	STM0130	944
STM0127	STM0131	955
STM0127	STM0132	992
STM0127	STM0133	960
STM0127	STM0640	915
STM0127	STM1836	971
STM0127	STM1910	900
STM0128	STM0119	969
STM0128	STM0120	970
STM0128	STM0122	999
STM0128	STM0123	999
STM0128	STM0124	998
STM0128	STM0125	999
STM0128	STM0126	998
STM0128	STM0127	997
STM0128	STM0129	991
STM0128	STM0130	986
STM0128	STM0131	959
STM0128	STM0132	943
STM0128	STM0133	961
STM0128	STM0190	942
STM0128	STM0639	954
STM0128	STM0640	947
STM0128	STM0863	900
STM0128	STM1836	995
STM0128	STM1910	947
STM0128	STM2062	904
STM0128	STM3307	912
STM0128	STM3326	931
STM0128	STM3493	926
STM0128	STM4137	902
STM0129	STM0122	973
STM0129	STM0123	969
STM0129	STM0124	959
STM0129	STM0125	976
STM0129	STM0126	996
STM0129	STM0127	979
STM0129	STM0128	991
STM0129	STM0130	996
STM0129	STM0131	982
STM0129	STM0132	971
STM0129	STM0133	944
STM0129	STM0639	948
STM0129	STM1836	945
STM0129	STM4137	992
STM0130	STM0122	918
STM0130	STM0123	981
STM0130	STM0124	997
STM0130	STM0125	960
STM0130	STM0126	969
STM0130	STM0127	944
STM0130	STM0128	986
STM0130	STM0129	996
STM0130	STM0131	986
STM0130	STM0132	990
STM0130	STM0133	966
STM0130	STM1802	946
STM0130	STM4247	944
STM0131	STM0121	960
STM0131	STM0122	929
STM0131	STM0123	934
STM0131	STM0125	914
STM0131	STM0126	905
STM0131	STM0127	955
STM0131	STM0128	959
STM0131	STM0129	982
STM0131	STM0130	986
STM0131	STM0132	998
STM0131	STM0133	955
STM0131	STM0136	902
STM0131	STM2931	935
STM0131	STM3842	935
STM0132	STM0120	905
STM0132	STM0122	985
STM0132	STM0123	953
STM0132	STM0124	931
STM0132	STM0125	944
STM0132	STM0126	937
STM0132	STM0127	992
STM0132	STM0128	943
STM0132	STM0129	971
STM0132	STM0130	990
STM0132	STM0131	998
STM0132	STM0133	999
STM0132	STM1836	951
STM0133	STM0122	959
STM0133	STM0123	953
STM0133	STM0124	941
STM0133	STM0125	950
STM0133	STM0126	948
STM0133	STM0127	960
STM0133	STM0128	961
STM0133	STM0129	944
STM0133	STM0130	966
STM0133	STM0131	955
STM0133	STM0132	999
STM0133	STM0134	921
STM0133	STM0960	903
STM0133	STM0994	946
STM0133	STM1071	958
STM0133	STM1814	949
STM0133	STM1836	904
STM0133	STM2428	954
STM0133	STM3060	940
STM0133	STM4149	937
STM0134	STM0133	921
STM0134	STM0226	994
STM0134	STM0227	988
STM0134	STM0228	994
STM0134	STM0229	950
STM0134	STM3724	903
STM0136	STM0131	902
STM0136	STM0216	906
STM0136	STM2677	912
STM0136	STM3420	998
STM0136	STM3701	916
STM0138	STM0139	963
STM0138	STM0140	935
STM0139	STM0138	963
STM0139	STM0140	939
STM0140	STM0138	935
STM0140	STM0139	939
STM0140	STM2577	910
STM0140	STM3725	983
STM0141	STM0170	913
STM0141	STM0317	913
STM0141	STM0483	940
STM0141	STM0491	930
STM0141	STM2510	981
STM0141	STM2511	936
STM0141	STM2927	943
STM0141	STM3740	909
STM0141	STM4176	909
STM0141	STM4366	963
STM0142	STM0143	996
STM0142	STM0144	940
STM0142	STM3099	950
STM0142	STM3442	923
STM0142	STM3488	906
STM0143	STM0142	996
STM0144	STM0142	940
STM0145	STM0756	998
STM0145	STM1004	965
STM0145	STM2641	975
STM0145	STM2927	903
STM0146	STM0147	937
STM0147	STM0146	937
STM0152	STM0153	999
STM0152	STM0154	996
STM0152	STM0730	937
STM0152	STM0935	917
STM0152	STM0973	904
STM0152	STM1349	932
STM0152	STM1378	907
STM0152	STM1566	928
STM0152	STM1888	930
STM0152	STM2167	931
STM0152	STM2472	925
STM0152	STM3241	902
STM0153	STM0113	931
STM0153	STM0152	999
STM0153	STM0154	999
STM0153	STM0730	901
STM0153	STM0973	903
STM0153	STM1749	913
STM0153	STM2338	910
STM0153	STM2466	908
STM0153	STM3019	910
STM0153	STM3241	901
STM0153	STM3380	907
STM0153	STM4275	918
STM0154	STM0087	906
STM0154	STM0152	996
STM0154	STM0153	999
STM0154	STM0542	927
STM0154	STM0633	901
STM0154	STM0736	995
STM0154	STM0737	999
STM0154	STM3001	901
STM0154	STM3053	976
STM0154	STM3055	971
STM0154	STM3903	903
STM0156	STM0157	987
STM0157	STM0156	987
STM0158	STM0060	900
STM0158	STM0622	901
STM0158	STM0730	957
STM0158	STM1238	966
STM0158	STM1712	970
STM0158	STM4184	911
STM0161	STM0162	965
STM0161	STM0163	938
STM0162	STM0091	902
STM0162	STM0161	965
STM0162	STM0163	992
STM0163	STM0004	903
STM0163	STM0161	938
STM0163	STM0162	992
STM0163	STM0977	903
STM0165	STM0166	998
STM0165	STM1992	906
STM0166	STM0165	998
STM0166	STM0207	931
STM0166	STM0701	918
STM0166	STM3078	991
STM0166	STM3114	917
STM0170	STM0141	913
STM0170	STM0488	929
STM0170	STM0491	925
STM0170	STM2510	973
STM0170	STM2511	941
STM0170	STM2954	921
STM0170	STM3740	912
STM0170	STM4176	972
STM0170	STM4366	983
STM0170	STM4559.S	904
STM0170	STM4570	914
STM0172	STM0173	990
STM0173	STM0172	990
STM0174	STM0175	921
STM0175	STM0174	921
STM0175	STM0176	981
STM0175	STM0177	971
STM0176	STM0175	981
STM0176	STM0177	976
STM0177	STM0175	971
STM0177	STM0176	976
STM0180	STM0181	998
STM0180	STM0182	956
STM0180	STM2641	932
STM0180	STM4366	929
STM0181	STM0180	998
STM0181	STM0182	995
STM0181	STM0183	913
STM0181	STM0434	964
STM0181	STM0793	905
STM0181	STM0980	918
STM0181	STM2573	934
STM0182	STM0180	956
STM0182	STM0181	995
STM0182	STM0183	922
STM0182	STM0434	983
STM0182	STM2573	979
STM0182	STM3903	946
STM0183	STM0181	913
STM0183	STM0182	922
STM0183	STM0184	948
STM0183	STM2193	951
STM0183	STM2577	911
STM0183	STM3206	998
STM0183	STM3295	999
STM0184	STM0183	948
STM0190	STM0128	942
STM0190	STM0637	912
STM0190	STM0863	913
STM0190	STM2062	907
STM0190	STM3493	947
STM0191	STM0193	909
STM0191	STM0194	934
STM0191	STM1737	974
STM0192	STM0193	995
STM0192	STM0194	994
STM0192	STM0591	971
STM0192	STM0592	973
STM0192	STM0594	936
STM0192	STM0770	961
STM0193	STM0191	909
STM0193	STM0192	995
STM0193	STM0194	999
STM0193	STM0590	952
STM0193	STM0594	972
STM0194	STM0191	934
STM0194	STM0192	994
STM0194	STM0193	999
STM0194	STM0590	950
STM0194	STM0594	942
STM0195	STM0196	902
STM0196	STM0195	902
STM0196	STM0197	949
STM0196	STM0199	929
STM0196	STM0200	932
STM0197	STM0196	949
STM0197	STM0199	942
STM0197	STM0200	948
STM0199	STM0196	929
STM0199	STM0197	942
STM0199	STM0200	966
STM0200	STM0196	932
STM0200	STM0197	948
STM0200	STM0199	966
STM0202	STM0372	995
STM0202	STM1777	999
STM0202	STM3938	985
STM0202	STM4167	964
STM0206	STM0592	906
STM0206	STM0770	922
STM0206	STM1340	993
STM0206	STM1342	922
STM0207	STM0166	931
STM0207	STM2817	998
STM0208	STM0231	913
STM0208	STM0264	915
STM0208	STM2332	946
STM0208	STM2954	911
STM0213	STM0064	993
STM0213	STM2402	949
STM0213	STM2483	942
STM0213	STM3468	922
STM0214	STM0462	944
STM0214	STM2561	989
STM0216	STM0136	906
STM0216	STM0217	993
STM0216	STM0218	961
STM0216	STM0219	986
STM0216	STM0981	958
STM0216	STM1334.c	933
STM0216	STM2673	933
STM0216	STM2676	959
STM0216	STM3283	918
STM0216	STM3344	988
STM0216	STM3345	971
STM0216	STM3416	959
STM0216	STM3417	954
STM0216	STM3418	964
STM0216	STM3423	981
STM0216	STM3426	934
STM0216	STM3427.S	936
STM0216	STM3431	906
STM0216	STM3434	989
STM0216	STM3436	967
STM0216	STM3441	974
STM0216	STM3446	971
STM0216	STM3447	983
STM0216	STM3448	982
STM0216	STM4150	963
STM0216	STM4151	908
STM0216	STM4391	942
STM0216	STM4393	956
STM0217	STM0216	993
STM0217	STM0218	997
STM0217	STM0219	990
STM0217	STM3345	950
STM0217	STM3445	923
STM0217	STM3446	985
STM0217	STM4146	923
STM0218	STM0216	961
STM0218	STM0217	997
STM0218	STM0219	992
STM0218	STM0220	924
STM0218	STM1707	907
STM0218	STM2122	926
STM0218	STM2498	926
STM0218	STM2526	944
STM0218	STM2927	934
STM0218	STM3282	956
STM0219	STM0216	986
STM0219	STM0217	990
STM0219	STM0218	992
STM0219	STM0220	931
STM0219	STM2673	930
STM0219	STM3345	964
STM0219	STM3414	919
STM0219	STM3446	979
STM0219	STM3448	920
STM0219	STM4096	900
STM0219	STM4394	911
STM0220	STM0218	924
STM0220	STM0219	931
STM0220	STM0422	993
STM0220	STM2523	981
STM0220	STM2929	926
STM0220	STM2930	985
STM0221	STM0222	966
STM0221	STM0223	981
STM0221	STM0224	940
STM0221	STM0423	972
STM0222	STM0221	966
STM0222	STM0223	970
STM0222	STM0224	962
STM0222	STM1196	903
STM0222	STM1945	982
STM0222	STM2652	927
STM0222	STM3173	940
STM0222	STM4236	907
STM0223	STM0221	981
STM0223	STM0222	970
STM0223	STM0224	983
STM0224	STM0221	940
STM0224	STM0222	962
STM0224	STM0223	983
STM0224	STM0225	940
STM0224	STM0226	927
STM0224	STM0227	973
STM0224	STM2520	976
STM0224	STM2663	952
STM0225	STM0224	940
STM0225	STM0226	984
STM0226	STM0134	994
STM0226	STM0224	927
STM0226	STM0225	984
STM0226	STM0227	978
STM0226	STM0228	984
STM0226	STM0229	998
STM0226	STM0535	944
STM0226	STM0985	912
STM0226	STM1196	943
STM0226	STM3724	903
STM0227	STM0134	988
STM0227	STM0224	973
STM0227	STM0226	978
STM0227	STM0228	998
STM0227	STM0229	985
STM0227	STM0230	957
STM0227	STM0232	967
STM0227	STM1193	958
STM0227	STM1194	958
STM0227	STM1195	970
STM0227	STM1197	973
STM0227	STM1700	955
STM0227	STM2378	901
STM0227	STM3379	933
STM0228	STM0134	994
STM0228	STM0226	984
STM0228	STM0227	998
STM0228	STM0229	998
STM0228	STM0230	970
STM0228	STM0231	913
STM0228	STM0985	920
STM0228	STM1196	924
STM0228	STM3724	927
STM0228	STM3862	957
STM0229	STM0134	950
STM0229	STM0226	998
STM0229	STM0227	985
STM0229	STM0228	998
STM0229	STM0230	987
STM0229	STM0231	954
STM0229	STM0535	952
STM0229	STM0985	992
STM0229	STM0988	914
STM0229	STM1772	913
STM0229	STM3724	951
STM0230	STM0227	957
STM0230	STM0228	970
STM0230	STM0229	987
STM0230	STM0263	924
STM0231	STM0208	913
STM0231	STM0228	913
STM0231	STM0229	954
STM0231	STM0232	961
STM0231	STM0264	931
STM0231	STM0484	973
STM0231	STM1378	963
STM0231	STM1888	941
STM0231	STM2121	916
STM0231	STM3837	914
STM0231	STM4452	911
STM0232	STM0227	967
STM0232	STM0231	961
STM0232	STM1193	981
STM0232	STM1194	987
STM0232	STM1749	911
STM0232	STM2366	999
STM0232	STM3379	991
STM0232	STM3380	997
STM0232	STM4275	900
STM0244	STM2269	964
STM0244	STM2271	943
STM0245	STM0246	998
STM0245	STM0247	990
STM0245	STM0511	966
STM0245	STM0512	991
STM0246	STM0245	998
STM0246	STM0247	995
STM0246	STM0510	985
STM0246	STM0511	965
STM0247	STM0245	990
STM0247	STM0246	995
STM0247	STM0510	960
STM0247	STM0512	966
STM0248	STM0310	973
STM0248	STM3200	996
STM0248	STM3266	960
STM0248	STM3711	920
STM0255	STM3646	929
STM0261	STM1435	980
STM0263	STM0230	924
STM0263	STM0264	973
STM0264	STM0208	915
STM0264	STM0231	931
STM0264	STM0263	973
STM0264	STM1888	900
STM0264	STM2526	923
STM0266	STM0267	983
STM0266	STM0268	982
STM0266	STM0269	974
STM0266	STM0270	939
STM0266	STM0273	915
STM0266	STM0274	904
STM0267	STM0266	983
STM0267	STM0268	992
STM0267	STM0269	986
STM0267	STM0270	981
STM0267	STM0272	914
STM0267	STM0273	949
STM0267	STM0274	944
STM0267	STM0281	908
STM0267	STM0289	939
STM0268	STM0266	982
STM0268	STM0267	992
STM0268	STM0269	990
STM0268	STM0270	989
STM0268	STM0272	918
STM0268	STM0273	954
STM0268	STM0274	955
STM0268	STM0276	903
STM0268	STM0279	903
STM0268	STM0280	903
STM0268	STM0281	929
STM0268	STM0289	933
STM0268	STM3131	914
STM0269	STM0266	974
STM0269	STM0267	986
STM0269	STM0268	990
STM0269	STM0270	994
STM0269	STM0273	936
STM0269	STM0274	930
STM0270	STM0266	939
STM0270	STM0267	981
STM0270	STM0268	989
STM0270	STM0269	994
STM0270	STM0273	948
STM0270	STM0274	924
STM0272	STM0267	914
STM0272	STM0268	918
STM0272	STM0273	935
STM0272	STM0274	924
STM0273	STM0266	915
STM0273	STM0267	949
STM0273	STM0268	954
STM0273	STM0269	936
STM0273	STM0270	948
STM0273	STM0272	935
STM0273	STM0274	992
STM0273	STM0276	932
STM0273	STM0279	921
STM0273	STM0280	907
STM0273	STM0281	945
STM0273	STM0282	920
STM0273	STM0285	931
STM0273	STM0289	913
STM0273	STM3131	919
STM0274	STM0266	904
STM0274	STM0267	944
STM0274	STM0268	955
STM0274	STM0269	930
STM0274	STM0270	924
STM0274	STM0272	924
STM0274	STM0273	992
STM0274	STM0276	938
STM0274	STM0279	923
STM0274	STM0280	917
STM0274	STM0281	947
STM0274	STM0282	911
STM0274	STM0285	920
STM0274	STM0289	916
STM0274	STM3131	928
STM0276	STM0268	903
STM0276	STM0273	932
STM0276	STM0274	938
STM0279	STM0268	903
STM0279	STM0273	921
STM0279	STM0274	923
STM0279	STM0280	922
STM0279	STM0281	932
STM0279	STM0282	923
STM0280	STM0268	903
STM0280	STM0273	907
STM0280	STM0274	917
STM0280	STM0279	922
STM0280	STM0281	990
STM0280	STM0282	989
STM0280	STM0285	953
STM0281	STM0267	908
STM0281	STM0268	929
STM0281	STM0273	945
STM0281	STM0274	947
STM0281	STM0279	932
STM0281	STM0280	990
STM0281	STM0282	990
STM0281	STM0285	958
STM0281	STM0289	929
STM0282	STM0273	920
STM0282	STM0274	911
STM0282	STM0279	923
STM0282	STM0280	989
STM0282	STM0281	990
STM0282	STM0285	957
STM0285	STM0273	931
STM0285	STM0274	920
STM0285	STM0280	953
STM0285	STM0281	958
STM0285	STM0282	957
STM0285	STM0286	915
STM0285	STM0289	916
STM0286	STM0285	915
STM0289	STM0267	939
STM0289	STM0268	933
STM0289	STM0273	913
STM0289	STM0274	916
STM0289	STM0281	929
STM0289	STM0285	916
STM0299	STM0300	954
STM0300	STM0299	954
STM0300	STM0301	943
