AT1G01040.1-P	AT1G09700.1-P	998
AT1G01600.1-P	AT1G13100.1-P	905
AT1G01600.1-P	AT1G13710.1-P	915
AT1G01600.1-P	AT3G26150.1-P	911
AT1G01600.1-P	AT3G26160.1-P	911
AT1G01600.1-P	AT3G26190.1-P	909
AT1G01600.1-P	AT3G26200.1-P	905
AT1G01600.1-P	AT3G26210.1-P	907
AT1G01600.1-P	AT3G26220.1-P	911
AT1G01600.1-P	AT3G26230.1-P	908
AT1G01600.1-P	AT3G26280.1-P	907
AT1G01600.1-P	AT3G26290.1-P	906
AT1G01600.1-P	AT3G26300.1-P	905
AT1G01600.1-P	AT3G26310.1-P	907
AT1G01600.1-P	AT3G26320.1-P	914
AT1G01600.1-P	AT3G44250.1-P	907
AT1G01600.1-P	AT3G52970.1-P	912
AT1G01600.1-P	AT3G56630.1-P	904
AT1G01600.1-P	AT4G13310.1-P	906
AT1G01600.1-P	AT4G15350.1-P	908
AT1G01600.1-P	AT4G15360.1-P	909
AT1G01600.1-P	AT4G31940.1-P	906
AT1G01600.1-P	AT5G04630.1-P	911
AT1G01600.1-P	AT5G04660.1-P	908
AT1G01600.1-P	AT5G09970.1-P	909
AT1G01600.1-P	AT5G23190.1-P	903
AT1G01600.1-P	AT5G24950.1-P	910
AT1G01600.1-P	AT5G24960.1-P	907
AT1G01600.1-P	AT5G25120.1-P	905
AT1G01600.1-P	AT5G25140.1-P	906
AT1G01600.1-P	AT5G42590.1-P	905
AT1G01600.1-P	AT5G52320.1-P	905
AT1G01600.1-P	AT5G57260.1-P	913
AT1G01600.1-P	AT5G58860.1-P	904
AT1G01640.1-P	AT5G46210.1-P	924
AT1G02000.1-P	AT1G26570.1-P	924
AT1G02000.1-P	AT3G29360.1-P	922
AT1G02000.1-P	AT5G15490.1-P	921
AT1G02000.1-P	AT5G39320.1-P	922
AT1G02090.1-P	AT1G22920.1-P	997
AT1G02090.1-P	AT1G71230.1-P	997
AT1G02090.1-P	AT2G26990.1-P	937
AT1G02090.1-P	AT3G57290.1-P	986
AT1G02090.1-P	AT3G61140.1-P	999
AT1G02090.1-P	AT4G14110.1-P	999
AT1G02090.1-P	AT5G14250.1-P	998
AT1G02090.1-P	AT5G42970.1-P	999
AT1G02090.1-P	AT5G56280.1-P	998
AT1G02140.1-P	AT1G03330.1-P	925
AT1G02140.1-P	AT1G06960.1-P	900
AT1G02140.1-P	AT1G09760.1-P	929
AT1G02140.1-P	AT1G10170.1-P	905
AT1G02140.1-P	AT1G11475.1-P	902
AT1G02140.1-P	AT1G20580.1-P	907
AT1G02140.1-P	AT1G43190.2-P	900
AT1G02140.1-P	AT1G51510.1-P	994
AT1G02140.1-P	AT1G61700.1-P	902
AT1G02140.1-P	AT1G76300.1-P	908
AT1G02140.1-P	AT2G14870.1-P	908
AT1G02140.1-P	AT2G15400.1-P	907
AT1G02140.1-P	AT2G15430.1-P	909
AT1G02140.1-P	AT2G29210.1-P	903
AT1G02140.1-P	AT2G30000.1-P	918
AT1G02140.1-P	AT2G32600.1-P	906
AT1G02140.1-P	AT2G41500.1-P	901
AT1G02140.1-P	AT2G43770.1-P	912
AT1G02140.1-P	AT3G22320.1-P	908
AT1G02140.1-P	AT3G52090.1-P	923
AT1G02140.1-P	AT3G62840.1-P	928
AT1G02140.1-P	AT4G21710.1-P	900
AT1G02140.1-P	AT4G25550.1-P	937
AT1G02140.1-P	AT4G29820.1-P	917
AT1G02140.1-P	AT4G30220.1-P	916
AT1G02140.1-P	AT5G02530.1-P	914
AT1G02140.1-P	AT5G06160.1-P	918
AT1G02140.1-P	AT5G08290.1-P	906
AT1G02140.1-P	AT5G09920.1-P	910
AT1G02140.1-P	AT5G12190.1-P	929
AT1G02140.1-P	AT5G22080.1-P	907
AT1G02140.1-P	AT5G41010.1-P	901
AT1G02140.1-P	AT5G42820.1-P	908
AT1G02140.1-P	AT5G44200.1-P	905
AT1G02140.1-P	AT5G57980.1-P	901
AT1G02140.1-P	AT5G59180.1-P	917
AT1G02140.1-P	AT5G60940.1-P	901
AT1G02145.3-P	AT1G16900.1-P	925
AT1G02280.2-P	AT4G02510.1-P	982
AT1G02340.1-P	AT1G09570.1-P	961
AT1G02340.1-P	AT1G26945.1-P	935
AT1G02340.1-P	AT2G32950.1-P	999
AT1G02340.1-P	AT2G43010.1-P	904
AT1G02340.1-P	AT3G59060.4-P	904
AT1G02340.1-P	AT4G17640.1-P	924
AT1G02340.1-P	AT4G25560.1-P	958
AT1G02410.1-P	ATMG00160.1-P	925
AT1G02410.1-P	ATMG01360.1-P	909
AT1G02450.1-P	AT1G64280.1-P	968
AT1G02560.1-P	AT1G11750.1-P	952
AT1G02560.1-P	AT1G12410.1-P	937
AT1G02560.1-P	AT1G49970.1-P	935
AT1G02560.1-P	AT1G66670.1-P	954
AT1G02560.1-P	AT5G23140.1-P	908
AT1G02560.1-P	AT5G45390.1-P	956
AT1G02560.1-P	ATCG00670.1-P	910
AT1G02580.1-P	AT1G65330.1-P	944
AT1G02580.1-P	AT2G35160.1-P	980
AT1G02580.1-P	AT2G35670.1-P	954
AT1G02580.1-P	AT3G20740.1-P	999
AT1G02680.1-P	AT1G11475.1-P	913
AT1G02680.1-P	AT1G17440.2-P	999
AT1G02680.1-P	AT1G27720.1-P	999
AT1G02680.1-P	AT1G54140.1-P	952
AT1G02680.1-P	AT1G54360.4-P	999
AT1G02680.1-P	AT1G61700.1-P	914
AT1G02680.1-P	AT2G18000.1-P	999
AT1G02680.1-P	AT2G41630.1-P	908
AT1G02680.1-P	AT3G10070.1-P	999
AT1G02680.1-P	AT3G10330.1-P	908
AT1G02680.1-P	AT3G52090.1-P	944
AT1G02680.1-P	AT4G17020.2-P	901
AT1G02680.1-P	AT4G20280.1-P	999
AT1G02680.1-P	AT4G21710.1-P	900
AT1G02680.1-P	AT4G24440.2-P	932
AT1G02680.1-P	AT4G31720.2-P	999
AT1G02680.1-P	AT4G34340.1-P	998
AT1G02680.1-P	AT4G35800.1-P	900
AT1G02680.1-P	AT5G25150.1-P	945
AT1G02680.1-P	AT5G27620.1-P	901
AT1G02680.1-P	AT5G43130.1-P	999
AT1G02680.1-P	AT5G45600.1-P	999
AT1G02780.1-P	AT1G02830.1-P	908
AT1G02780.1-P	AT1G15930.2-P	985
AT1G02780.1-P	AT1G23290.1-P	941
AT1G02780.1-P	AT1G27400.1-P	943
AT1G02780.1-P	AT1G33140.1-P	992
AT1G02780.1-P	AT1G43170.1-P	991
AT1G02780.1-P	AT1G48830.1-P	962
AT1G02780.1-P	AT1G61580.1-P	963
AT1G02780.1-P	AT1G67430.1-P	944
AT1G02780.1-P	AT1G72370.1-P	988
AT1G02780.1-P	AT2G21160.1-P	927
AT1G02780.1-P	AT2G27710.1-P	978
AT1G02780.1-P	AT2G32060.3-P	985
AT1G02780.1-P	AT2G32220.1-P	922
AT1G02780.1-P	AT2G39460.2-P	907
AT1G02780.1-P	AT2G40010.1-P	915
AT1G02780.1-P	AT2G45070.1-P	909
AT1G02780.1-P	AT3G02080.1-P	908
AT1G02780.1-P	AT3G04230.1-P	926
AT1G02780.1-P	AT3G04400.1-P	991
AT1G02780.1-P	AT3G04770.1-P	922
AT1G02780.1-P	AT3G09630.1-P	942
AT1G02780.1-P	AT3G11940.1-P	902
AT1G02780.1-P	AT3G28500.1-P	904
AT1G02780.1-P	AT3G44590.2-P	932
AT1G02780.1-P	AT3G48960.1-P	918
AT1G02780.1-P	AT3G49010.1-P	986
AT1G02780.1-P	AT3G49910.1-P	997
AT1G02780.1-P	AT3G51190.1-P	950
AT1G02780.1-P	AT3G59540.1-P	967
AT1G02780.1-P	AT3G60245.1-P	910
AT1G02780.1-P	AT3G61111.1-P	907
AT1G02780.1-P	AT3G62870.1-P	915
AT1G02780.1-P	AT4G00810.2-P	908
AT1G02780.1-P	AT4G09800.1-P	972
AT1G02780.1-P	AT4G10450.1-P	973
AT1G02780.1-P	AT4G14320.1-P	983
AT1G02780.1-P	AT4G16720.1-P	914
AT1G02780.1-P	AT4G25740.1-P	948
AT1G02780.1-P	AT4G30600.1-P	901
AT1G02780.1-P	AT4G31700.1-P	909
AT1G02780.1-P	AT4G33865.1-P	963
AT1G02780.1-P	AT5G02870.1-P	939
AT1G02780.1-P	AT5G09490.1-P	915
AT1G02780.1-P	AT5G10360.1-P	907
AT1G02780.1-P	AT5G14030.3-P	927
AT1G02780.1-P	AT5G15200.1-P	987
AT1G02780.1-P	AT5G20290.1-P	989
AT1G02780.1-P	AT5G23900.1-P	984
AT1G02780.1-P	AT5G24510.1-P	901
AT1G02780.1-P	AT5G35530.1-P	909
AT1G02780.1-P	AT5G39850.1-P	925
AT1G02780.1-P	AT5G40040.1-P	904
AT1G02780.1-P	AT5G41520.1-P	985
AT1G02780.1-P	AT5G46430.1-P	933
AT1G02780.1-P	AT5G52650.1-P	979
AT1G02780.1-P	AT5G56670.1-P	975
AT1G02780.1-P	AT5G59240.1-P	939
AT1G02780.1-P	AT5G63070.1-P	907
AT1G02780.1-P	AT5G67510.1-P	988
AT1G02790.1-P	AT3G15720.1-P	906
AT1G02790.1-P	AT3G59850.1-P	904
AT1G02790.1-P	AT5G14650.1-P	905
AT1G02790.1-P	AT5G17200.1-P	906
AT1G02830.1-P	AT1G02780.1-P	908
AT1G02830.1-P	AT1G15930.2-P	908
AT1G02830.1-P	AT1G33140.1-P	907
AT1G02830.1-P	AT1G43170.1-P	902
AT1G02830.1-P	AT1G48830.1-P	910
AT1G02830.1-P	AT1G61580.1-P	901
AT1G02830.1-P	AT1G72370.1-P	914
AT1G02830.1-P	AT2G27710.1-P	900
AT1G02830.1-P	AT2G32060.3-P	908
AT1G02830.1-P	AT2G32220.1-P	913
AT1G02830.1-P	AT3G04230.1-P	912
AT1G02830.1-P	AT3G04400.1-P	906
AT1G02830.1-P	AT3G04770.1-P	904
AT1G02830.1-P	AT3G48960.1-P	904
AT1G02830.1-P	AT3G49010.1-P	906
AT1G02830.1-P	AT3G49910.1-P	923
AT1G02830.1-P	AT3G59540.1-P	917
AT1G02830.1-P	AT3G61111.1-P	904
AT1G02830.1-P	AT4G09800.1-P	908
AT1G02830.1-P	AT4G10450.1-P	907
AT1G02830.1-P	AT4G14320.1-P	909
AT1G02830.1-P	AT4G33865.1-P	901
AT1G02830.1-P	AT5G15200.1-P	911
AT1G02830.1-P	AT5G20290.1-P	917
AT1G02830.1-P	AT5G23900.1-P	906
AT1G02830.1-P	AT5G39850.1-P	911
AT1G02830.1-P	AT5G59240.1-P	917
AT1G02830.1-P	AT5G67510.1-P	922
AT1G02840.3-P	AT1G09140.1-P	903
AT1G02840.3-P	AT1G16610.1-P	910
AT1G02840.3-P	AT2G32600.1-P	922
AT1G02840.3-P	AT2G37340.1-P	942
AT1G02840.3-P	AT3G49430.1-P	902
AT1G02840.3-P	AT3G50670.1-P	978
AT1G02840.3-P	AT4G02430.2-P	901
AT1G02840.3-P	AT5G44200.1-P	905
AT1G02840.3-P	AT5G64200.1-P	982
AT1G02850.4-P	AT1G26560.1-P	903
AT1G02850.4-P	AT1G45191.2-P	902
AT1G02850.4-P	AT1G52400.1-P	905
AT1G02850.4-P	AT1G60090.1-P	902
AT1G02850.4-P	AT1G61810.1-P	904
AT1G02850.4-P	AT1G61820.1-P	904
AT1G02850.4-P	AT1G75940.1-P	904
AT1G02850.4-P	AT2G32860.2-P	905
AT1G02850.4-P	AT2G44450.1-P	904
AT1G02850.4-P	AT2G44460.1-P	904
AT1G02850.4-P	AT2G44470.3-P	904
AT1G02850.4-P	AT2G44490.1-P	904
AT1G02850.4-P	AT3G03640.1-P	905
AT1G02850.4-P	AT3G09260.1-P	905
AT1G02850.4-P	AT3G18070.1-P	904
AT1G02850.4-P	AT3G18080.1-P	903
AT1G02850.4-P	AT3G21370.1-P	905
AT1G02850.4-P	AT3G60120.1-P	905
AT1G02850.4-P	AT3G60130.1-P	904
AT1G02850.4-P	AT3G60140.1-P	904
AT1G02850.4-P	AT3G62750.1-P	902
AT1G02850.4-P	AT4G27820.1-P	902
AT1G02850.4-P	AT5G25980.2-P	905
AT1G02850.4-P	AT5G26000.1-P	905
AT1G02850.4-P	AT5G36890.1-P	904
AT1G02850.4-P	AT5G48375.1-P	906
AT1G02970.1-P	AT2G38620.2-P	918
AT1G02970.1-P	AT3G48750.1-P	993
AT1G03090.2-P	AT3G45300.1-P	970
AT1G03090.2-P	AT4G34030.1-P	999
AT1G03130.1-P	AT4G28750.1-P	927
AT1G03190.2-P	AT1G05055.1-P	999
AT1G03190.2-P	AT1G18340.1-P	994
AT1G03190.2-P	AT1G27840.3-P	912
AT1G03190.2-P	AT1G54140.1-P	901
AT1G03190.2-P	AT1G55750.1-P	986
AT1G03190.2-P	AT1G60620.1-P	900
AT1G03190.2-P	AT1G60850.2-P	900
AT1G03190.2-P	AT1G66750.1-P	983
AT1G03190.2-P	AT1G75510.1-P	900
AT1G03190.2-P	AT2G06510.1-P	911
AT1G03190.2-P	AT2G15400.1-P	900
AT1G03190.2-P	AT2G15430.1-P	902
AT1G03190.2-P	AT2G18760.1-P	936
AT1G03190.2-P	AT2G24490.2-P	917
AT1G03190.2-P	AT2G38560.1-P	900
AT1G03190.2-P	AT2G41630.1-P	902
AT1G03190.2-P	AT3G02920.1-P	902
AT1G03190.2-P	AT3G05210.1-P	954
AT1G03190.2-P	AT3G10330.1-P	902
AT1G03190.2-P	AT3G28030.1-P	951
AT1G03190.2-P	AT3G52090.1-P	922
AT1G03190.2-P	AT3G61420.1-P	901
AT1G03190.2-P	AT4G17020.2-P	994
AT1G03190.2-P	AT4G21710.1-P	904
AT1G03190.2-P	AT4G30820.3-P	984
AT1G03190.2-P	AT4G35800.1-P	947
AT1G03190.2-P	AT5G08020.1-P	904
AT1G03190.2-P	AT5G16630.2-P	901
AT1G03190.2-P	AT5G27620.1-P	991
AT1G03190.2-P	AT5G28740.1-P	925
AT1G03190.2-P	AT5G41150.1-P	968
AT1G03190.2-P	AT5G59180.1-P	914
AT1G03190.2-P	AT5G61000.1-P	906
AT1G03330.1-P	AT1G02140.1-P	925
AT1G03330.1-P	AT1G06960.1-P	906
AT1G03330.1-P	AT1G09760.1-P	914
AT1G03330.1-P	AT1G10580.1-P	900
AT1G03330.1-P	AT1G11475.1-P	912
AT1G03330.1-P	AT1G19120.1-P	975
AT1G03330.1-P	AT1G20580.1-P	945
AT1G03330.1-P	AT1G20960.1-P	916
AT1G03330.1-P	AT1G51510.1-P	902
AT1G03330.1-P	AT1G61010.1-P	908
AT1G03330.1-P	AT1G61700.1-P	912
AT1G03330.1-P	AT1G76300.1-P	945
AT1G03330.1-P	AT2G14870.1-P	907
AT1G03330.1-P	AT2G30000.1-P	912
AT1G03330.1-P	AT2G30260.1-P	905
AT1G03330.1-P	AT2G32600.1-P	903
AT1G03330.1-P	AT2G41500.1-P	935
AT1G03330.1-P	AT2G42270.1-P	916
AT1G03330.1-P	AT2G43810.2-P	959
AT1G03330.1-P	AT2G45810.1-P	901
AT1G03330.1-P	AT2G47580.1-P	903
AT1G03330.1-P	AT3G14080.1-P	967
AT1G03330.1-P	AT3G22320.1-P	912
AT1G03330.1-P	AT3G50670.1-P	921
AT1G03330.1-P	AT3G52090.1-P	954
AT1G03330.1-P	AT3G59810.1-P	976
AT1G03330.1-P	AT3G61240.1-P	902
AT1G03330.1-P	AT3G62840.1-P	972
AT1G03330.1-P	AT4G00660.1-P	902
AT1G03330.1-P	AT4G03430.1-P	923
AT1G03330.1-P	AT4G30220.1-P	944
AT1G03330.1-P	AT4G35800.1-P	906
AT1G03330.1-P	AT5G02530.1-P	900
AT1G03330.1-P	AT5G06160.1-P	913
AT1G03330.1-P	AT5G08290.1-P	973
AT1G03330.1-P	AT5G09920.1-P	952
AT1G03330.1-P	AT5G12190.1-P	932
AT1G03330.1-P	AT5G20160.2-P	904
AT1G03330.1-P	AT5G22080.1-P	904
AT1G03330.1-P	AT5G23880.1-P	902
AT1G03330.1-P	AT5G27720.1-P	953
AT1G03330.1-P	AT5G41010.1-P	930
AT1G03330.1-P	AT5G44200.1-P	906
AT1G03330.1-P	AT5G48870.1-P	998
AT1G03330.1-P	AT5G59180.1-P	940
AT1G03330.1-P	AT5G59950.1-P	902
AT1G03330.1-P	AT5G64270.1-P	904
AT1G03360.1-P	AT1G60080.1-P	994
AT1G03360.1-P	AT2G17510.1-P	978
AT1G03360.1-P	AT2G25355.1-P	993
AT1G03360.1-P	AT3G07750.2-P	998
AT1G03360.1-P	AT3G12990.1-P	918
AT1G03360.1-P	AT3G46210.3-P	993
AT1G03360.1-P	AT3G60500.2-P	935
AT1G03360.1-P	AT3G61620.1-P	999
AT1G03360.1-P	AT4G27490.1-P	992
AT1G03360.1-P	AT4G32175.1-P	975
AT1G03360.1-P	AT5G38890.1-P	997
AT1G03475.1-P	AT2G40490.1-P	976
AT1G03475.1-P	AT3G14930.1-P	944
AT1G03475.1-P	AT4G01690.1-P	963
AT1G03475.1-P	AT4G03205.2-P	901
AT1G03475.1-P	AT5G08280.1-P	946
AT1G03475.1-P	AT5G14220.1-P	951
AT1G03530.1-P	AT3G57150.1-P	990
AT1G03630.1-P	AT3G51820.1-P	941
AT1G03840.1-P	AT3G54220.1-P	980
AT1G03840.1-P	AT4G37650.1-P	980
AT1G03860.1-P	AT2G20360.1-P	919
AT1G03860.1-P	AT2G20530.2-P	903
AT1G03860.1-P	AT3G27280.2-P	932
AT1G03860.1-P	AT4G02580.1-P	909
AT1G03860.1-P	AT4G28510.1-P	917
AT1G03860.1-P	AT5G11770.1-P	915
AT1G03860.1-P	AT5G37510.2-P	912
AT1G03860.1-P	AT5G40770.1-P	983
AT1G03860.1-P	AT5G44140.1-P	901
AT1G03860.1-P	AT5G66510.2-P	950
AT1G03860.1-P	ATMG00070.1-P	901
AT1G03970.1-P	AT2G46270.1-P	986
AT1G03970.1-P	AT4G01120.1-P	990
AT1G04020.1-P	AT4G21070.1-P	987
AT1G04170.1-P	AT1G10840.1-P	928
AT1G04170.1-P	AT1G15930.2-P	913
AT1G04170.1-P	AT1G48830.1-P	904
AT1G04170.1-P	AT1G72340.1-P	911
AT1G04170.1-P	AT1G72370.1-P	962
AT1G04170.1-P	AT1G72730.1-P	914
AT1G04170.1-P	AT2G18720.1-P	901
AT1G04170.1-P	AT2G24050.1-P	915
AT1G04170.1-P	AT2G32060.3-P	939
AT1G04170.1-P	AT2G34970.1-P	903
AT1G04170.1-P	AT2G40290.1-P	954
AT1G04170.1-P	AT3G04770.1-P	914
AT1G04170.1-P	AT3G07300.3-P	918
AT1G04170.1-P	AT3G11400.2-P	926
AT1G04170.1-P	AT3G22860.1-P	906
AT1G04170.1-P	AT3G56150.1-P	923
AT1G04170.1-P	AT3G57290.1-P	951
AT1G04170.1-P	AT4G11420.1-P	911
AT1G04170.1-P	AT4G18040.1-P	920
AT1G04170.1-P	AT4G18300.1-P	900
AT1G04170.1-P	AT4G18330.2-P	901
AT1G04170.1-P	AT4G20980.1-P	926
AT1G04170.1-P	AT4G25740.1-P	915
AT1G04170.1-P	AT4G33250.1-P	913
AT1G04170.1-P	AT5G05470.1-P	921
AT1G04170.1-P	AT5G06000.1-P	908
AT1G04170.1-P	AT5G15200.1-P	922
AT1G04170.1-P	AT5G20290.1-P	916
AT1G04170.1-P	AT5G20920.3-P	944
AT1G04170.1-P	AT5G25780.1-P	908
AT1G04170.1-P	AT5G35620.1-P	927
AT1G04170.1-P	AT5G39850.1-P	900
AT1G04170.1-P	AT5G41520.1-P	927
AT1G04170.1-P	AT5G52650.1-P	921
AT1G04170.1-P	AT5G57870.1-P	930
AT1G04170.1-P	AT5G59240.1-P	903
AT1G04240.1-P	AT3G62980.1-P	996
AT1G04250.1-P	AT3G62980.1-P	998
AT1G04400.2-P	AT2G18790.1-P	993
AT1G04400.2-P	AT2G32950.1-P	980
AT1G04400.2-P	AT4G34530.1-P	982
AT1G04400.2-P	AT5G49230.1-P	918
AT1G04410.1-P	AT1G53310.1-P	901
AT1G04410.1-P	AT1G62800.2-P	902
AT1G04410.1-P	AT1G68750.1-P	901
AT1G04410.1-P	AT2G30970.2-P	902
AT1G04410.1-P	AT2G42600.2-P	901
AT1G04410.1-P	AT2G42790.1-P	904
AT1G04410.1-P	AT2G44350.2-P	904
AT1G04410.1-P	AT3G14940.1-P	901
AT1G04410.1-P	AT3G58740.1-P	903
AT1G04410.1-P	AT3G58750.1-P	904
AT1G04410.1-P	AT3G60100.1-P	905
AT1G04410.1-P	AT4G31990.3-P	901
AT1G04410.1-P	AT4G37870.1-P	903
AT1G04410.1-P	AT5G03860.1-P	925
AT1G04410.1-P	AT5G11520.1-P	902
AT1G04410.1-P	AT5G19550.1-P	902
AT1G04410.1-P	AT5G50950.1-P	911
AT1G04410.1-P	AT5G65690.1-P	904
AT1G04480.1-P	AT1G27400.1-P	967
AT1G04480.1-P	AT1G67430.1-P	929
AT1G04480.1-P	AT2G39460.2-P	911
AT1G04480.1-P	AT3G49910.1-P	941
AT1G04480.1-P	AT3G58700.1-P	901
AT1G04510.2-P	AT1G09770.1-P	974
AT1G04510.2-P	AT3G18165.1-P	941
