B0213.3	127.321094719
B0213.4	23.149289949
B0213.5	82.8032294328
B0213.5	77.1642998298
B0213.5	47.7825087408
B0213.6	349.969778305
B0213.7	10.0907161316
B0213.8	10.0907161316
B0213.9	13.9489311231
B0218.3	13.5927882008
B0218.5	9.55650174816
B0218.6	28.7882195519
B0218.7	15.432859966
B0218.8	416.093647544
B0222.1	13.6521453545
B0222.2	10.6842876687
B0222.3	19.3504321112
B0222.4	14.8392884288
B0222.5	19.587860726
B0222.6	2180.48504173
B0222.7	72.0002274566
B0222.9	10.2687875927
B0228.1	29.3817910891
B0228.6	24.395790177
B0228.8	16.3232172717
B0228.9	16.6200030403
B0238.1	45.1114368236
B0238.12	31.1625057005
B0238.13	13.9489311231
B0238.13	10.3875019002
B0238.3	10.9810734373
B0238.5	14.2457168917
B0238.6	10.3875019002
B0238.7	12.1682165116
B0240.1	14.8392884288
B0240.2	116.340021282
B0240.3	9.7345732093
B0244.2	15.3141456585
B0244.5	16.9167888088
B0244.6	11.2778592059
B0244.7	21.6653611061
B0244.9	16.3232172717
B0250.2	32.6464345434
B0250.5	164.478672945
B0250.6	11.2778592059
B0250.8	10.0907161316
B0250.9	24.6332187918
B0252.1	10.0907161316
B0252.2	27.0075049404
B0252.5	19.587860726
B0261.1	34.3084348474
B0261.5	18.1039318832
B0261.7	34.7832920771
B0272.1	46.1798655905
B0272.2	32.6464345434
B0272.4	58.7635821781
B0273.1	40.0660787578
B0273.3	35.3175064606
B0280.10	16.0264315031
B0280.11	10.0313589779
B0280.2	26.1171476347
B0280.4	10.1500732853
B0280.7	19.8846464946
B0280.9	92.8939455644
B0281.1	16.3232172717
B0281.3	23.7428614861
B0281.4	24.3364330233
B0281.6	16.9167888088
B0281.8	9.43778744073
B0284.1	10.3875019002
B0284.2	12.4650022802
B0284.3	72.4157275326
B0284.4	15.1360741974
B0285.10	10.3875019002
B0285.3	40.3628645264
B0285.4	37.3950068406
B0285.6	14.5425026602
B0285.7	32.2309344674
B0285.8	23.149289949
B0285.9	20.4782180318
B0286.1	14.8986455825
B0286.3	40.3035073727
B0286.5	21.3685753375
B0294.1	80.4289432842
B0302.2	18.9942891889
B0302.4	17.510360346
B0302.5	30.5689341634
B0303.11	37.2762925332
B0303.14	13.7115025082
B0303.15	39.4725072206
B0303.2	23.7428614861
B0303.8	11.2778592059
B0303.9	25.8203618661
B0304.2	38.8789356835
B0304.3	14.0082882768
B0304.4	25.8203618661
B0304.5	29.9753626262
B0304.6	21.0717895689
B0304.7	21.3685753375
B0310.3	24.6332187918
B0310.5	64.6992975496
B0310.6	17.8071461146
B0331.1	11.6340021282
B0331.2	11.5746449745
B0334.10	19.2910749575
B0334.4	88.1453732672
B0334.5	134.740738934
B0334.6	43.3307222121
B0334.7	27.6010764776
B0334.8	13.4147167396
B0336.1	17.8665032683
B0336.12	19.587860726
B0336.3	23.4460757175
B0336.8	168.574316551
B0344.2	47.4857229722
B0348.1	11.2778592059
B0348.2	11.2778592059
B0348.5	10.0907161316
B0350.3	19.8846464946
B0361.4	12.1682165116
B0361.6	33.2400060805
B0361.7	89.9260878786
B0361.9	69.1510840783
B0365.1	63.8682973976
B0365.7	9.67521605559
B0379.2	10.9810734373
B0379.6	18.1039318832
B0391.3	12.1682165116
B0391.4	10.9810734373
B0391.5	27.8978622462
B0391.6	14.2457168917
B0391.9	17.8071461146
B0393.3	27.719790785
B0393.4	18.4007176517
B0393.5	15.4922171197
B0393.6	50.7503664265
B0393.7	15.1360741974
B0395.1	13.6521453545
B0395.2	24.9300045604
B0403.2	16.9167888088
B0403.3	16.9167888088
B0403.4	380.598069622
B0410.1	17.2135745774
B0412.2	17.09486027
B0414.1	11.5746449745
B0414.2	29.3817910891
B0414.3	380.123212393
B0414.5	19.6472178798
B0416.1	15.432859966
B0416.2	32.0528630062
B0416.3	23.7428614861
B0416.4	23.149289949
B0416.6	48.9696518151
B0432.1	37.6917926092
B0432.11	18.1039318832
B0432.12	27.8978622462
B0432.6	18.9942891889
B0432.7	10.624930515
B0432.9	19.8846464946
B0454.1	10.209430439
B0454.2	16.9167888088
B0454.3	22.5557184118
B0454.4	16.3232172717
B0454.5	46.2985798979
B0454.6	47.7825087408
B0454.7	11.040430591
B0454.8	17.510360346
B0454.9	45.1114368236
B0457.2	21.3685753375
B0457.4	24.6332187918
B0462.1	12.8805023562
B0462.3	16.9167888088
B0478.3	29.9753626262
B0491.1	26.7107191719
B0491.3	11.2185020522
B0491.4	19.587860726
B0495.1	18.6975034203
B0495.2	25.8203618661
B0495.4	26.5326477107
B0495.6	54.3117956495
B0495.9	63.2153687068
B0496.1	19.2910749575
B0496.2	17.8071461146
B0496.5	16.9167888088
B0496.6	16.6200030403
B0496.7	29.9753626262
B0496.8	31.1625057005
B0507.1	22.8525041804
B0507.2	23.4460757175
B0507.4	10.0907161316
B0507.6	10.6842876687
B0507.8	20.4782180318
B0507.9	11.5746449745
B0511.1	166.496816171
B0511.11	10.9810734373
B0511.2	12.1682165116
B0511.3	11.8714307431
B0511.4	17.3916460386
B0511.5	15.432859966
B0511.7	89.62930211
B0513.6	22.5557184118
B0523.1	12.0495022042
B0523.3	10.6842876687
B0523.5	18.756860574
B0524.6	10.3875019002
B0524.4	10.0907161316
B0524.3	10.3875019002
B0524.2	10.3875019002
B0545.3	24.3364330233
B0545.4	34.7239349234
B0546.3	18.1039318832
B0546.5	18.1039318832
B0547.2	16.9167888088
B0547.4	18.6975034203
B0554.1	30.5689341634
B0554.2	11.5746449745
B0554.3	22.5557184118
B0554.4	11.5746449745
B0554.5	10.0907161316
B0554.6	11.8714307431
B0554.7	16.0264315031
B0563.1	18.1039318832
B0563.2	31.7560772377
B0563.5	23.4460757175
B0563.7	17.2135745774
B0563.8	21.9621468746
B0564.2	19.587860726
B0564.4	14.9580027362
BE10.1	23.9209329473
BE10.2	58.7635821781
BE10.3	16.3232172717
BE10.4	13.0585738174
C01A2.5	38.6415070686
C01A2.6	17.510360346
C01B10.10	17.2135745774
C01B10.3	49.2664375837
C01B10.4	17.510360346
C01B10.7	17.510360346
C01B10.9	20.8343609541
C01B12.1	245.204401998
C01B12.2	30.8657199319
C01B12.3	24.9300045604
C01B12.4	21.3685753375
C01B12.5	18.6975034203
C01B12.8	16.1451458106
C01B4.10	10.0907161316
C01B4.9	12.6430737414
C01B4.8	10.0907161316
C01B4.6	35.5549350754
C01B4.1	10.3875019002
C01B7.3	24.3364330233
C01B7.4	12.7024308951
C01B7.5	10.6842876687
C01B7.6	32.11222016
C01B7.7	11.8714307431
C01C10.1	22.8525041804
C01C4.1	89.9260878786
C01C4.2	17.510360346
C01F1.1	22.7931470267
C01F1.4	17.510360346
C01F1.5	27.0075049404
C01F1.6	70.041441384
C01F6.2	23.149289949
C01F6.5	89.9854450323
C01F6.9	409.564360635
C01G10.1	11.5746449745
C01G10.10	16.5012887328
C01G10.12	19.587860726
C01G10.14	12.2275736653
C01G10.2	10.0907161316
C01G10.3	26.1171476347
C01G10.4	49.5632233522
C01G10.5	12.1682165116
C01G10.6	44.2210795179
C01G10.7	35.9110779977
C01G10.9	38.6415070686
C01G12.1	21.0717895689
C01G12.2	17.510360346
C01G12.3	38.8789356835
C01G12.5	17.2135745774
C01G12.6	82.2096578956
C01G12.7	23.7428614861
C01G12.8	21.2498610301
C01G5.2	64.4618689348
C01G5.3	18.1039318832
C01G5.4	17.8665032683
C01G5.5	22.8525041804
C01G5.6	36.682720996
C01G5.7	19.587860726
C01G5.8	22.1402183358
C01G6.2	38.1666498389
C01G6.5	69.3291555394
C01G6.7	39.1757214521
C01G6.9	23.7428614861
C01G8.3	21.9621468746
C01G8.4	10.6842876687
C01G8.6	45.7050083608
C01H6.1	10.8623591299
C01H6.2	15.432859966
C01H6.3	11.5746449745
C01H6.4	24.0396472547
C01H6.9	17.09486027
C02A12.1	19.8252893409
C02A12.2	11.2778592059
C02A12.3	13.9489311231
C02A12.5	13.9489311231
C02A12.6	10.3875019002
C02B10.2	46.2985798979
C02B10.6	9.25971597958
C02B4.1	9.55650174816
C02B4.2	38.4634356075
C02B4.3	23.149289949
C02B8.2	78.6482286727
C02B8.3	25.8203618661
C02B8.4	30.5689341634
C02B8.5	24.3364330233
C02B8.6	22.2589326432
C02B8.7	16.6200030403
C02C2.1	19.7659321872
C02C2.3	13.3553595859
C02C2.4	13.3553595859
C02C2.5	18.4007176517
C02D4.1	18.6975034203
C02D5.1	14.0082882768
C02E7.1	11.2778592059
C02E7.10	12.8211452025
C02E7.13	14.5425026602
C02E7.2	11.8714307431
C02E7.3	13.9489311231
C02E7.4	11.5746449745
C02E7.5	10.0907161316
C02E7.6	3247.42987976
C02E7.7	986.812680516
C02E7.8	10.9810734373
C02E7.9	12.4650022802
C02F12.4	20.4782180318
C02F12.5	21.6653611061
C02F12.7	29.4411482428
C02F12.8	35.6142922292
C02F4.1	24.2177187158
C02F4.4	114.856092439
C02F4.5	24.6332187918
C02F5.1	29.5598625502
C02F5.10	15.1360741974
C02F5.2	14.5425026602
C02F5.4	27.8978622462
C02F5.5	32.0528630062
C02F5.8	27.6010764776
C02G6.1	13.4147167396
C02G6.2	15.01735989
C02H6.1	11.8714307431
C02H6.2	16.3232172717
C02H7.1	13.1179309711
C02H7.2	30.2721483948
C03A3.3	18.1039318832
C03A7.10	27.6010764776
C03A7.11	10.1500732853
C03A7.12	10.8623591299
C03A7.13	12.0495022042
C03A7.14	25.9984333273
C03A7.2	9.43778744073
C03A7.3	11.5746449745
C03A7.4	92.5971597958
C03A7.5	14.2457168917
C03A7.6	10.6842876687
C03A7.8	55.9737959535
C03A7.9	13.0585738174
C03B1.1	20.4782180318
C03B1.10	18.4007176517
C03B1.10	18.4007176517
C03B1.2	16.3232172717
C03B1.3	21.3685753375
C03B1.4	27.304290709
C03B1.5	23.7428614861
C03B1.9	19.587860726
C03B8.2	10.3875019002
C03B8.3	10.6842876687
C03B8.4	92.775231257
C03C10.2	15.7296457345
C03C10.4	66.4800121611
C03C10.5	90.2228736472
C03C10.7	13.3553595859
C03C11.1	34.3084348474
C03C11.2	19.587860726
C03D6.1	22.8525041804
C03D6.4	39.0570071446
C03D6.5	13.2960024322
C03D6.6	16.9167888088
C03E10.1	10.6842876687
C03E10.3	16.6200030403
C03E10.5	12.9992166636
C03E10.6	51.9375095009
C03F11.1	18.1039318832
C03F11.2	19.2910749575
C03F11.3	74.9087279887
C03G5.7	64.6992975496
C03G6.10	9.97200182416
C03G6.11	12.7617880488
C03G6.12	13.5927882008
C03G6.13	10.7436448225
C03G6.14	9.85328751673
C03G6.15	29.6785768576
C03G6.16	11.2778592059
C03G6.17	15.432859966
C03G6.18	10.7436448225
C03G6.19	17.2729317311
C03G6.2	10.0907161316
C03G6.3	16.9167888088
C03G6.5	10.9810734373
C03G6.6	16.9167888088
C03G6.7	10.9810734373
C03G6.8	10.1500732853
C03G6.9	19.2910749575
C03H12.1	11.8714307431
C03H5.2	275.12040747
C03H5.3	25.4048617901
C03H5.5	23.4460757175
C03H5.6	31.4592914691
C03H5.7	19.8846464946
C04A11.1	18.4007176517
C04A11.2	12.4650022802
C04A11.3	10.2687875927
C04A11.4	30.5095770096
C04B4.2	23.149289949
C04B4.3	21.0717895689
C04B4.4	27.304290709
C04B4.5	20.7750038003
C04B4.6	19.8846464946
C04C3.1	37.098221072
C04C3.2	16.9167888088
C04C3.4	10.0907161316
C04C3.6	24.0396472547
C04C3.7	22.5557184118
C04E12.10	13.6521453545
C04E12.11	13.5334310471
C04E12.12	13.4147167396
C04E12.2	15.432859966
C04E12.5	10.3875019002
C04E12.6	12.1682165116
C04E12.6	12.1682165116
C04E12.7	12.1682165116
C04E12.8	11.2778592059
C04E12.9	11.2778592059
C04E6.10	10.6842876687
C04E6.11	15.3141456585
C04E6.2	10.6842876687
C04E6.3	14.2457168917
C04E6.4	18.9942891889
C04E6.5	24.0396472547
C04E6.6	12.7617880488
C04E6.7	18.1039318832
C04E6.8	14.8392884288
C04E6.9	11.8714307431
C04E7.1	16.3232172717
C04E7.2	29.3817910891
C04E7.3	23.7428614861
C04F1.1	33.2400060805
C04F1.3	47.1889372036
C04F12.1	45.1707939773
C04F12.3	19.7659321872
C04F12.5	53.1246525752
C04F12.6	14.3050740454
C04F12.7	68.5575125411
C04F12.8	27.304290709
C04F12.9	38.5821499149
C04F2.1	15.1360741974
C04F2.4	10.0907161316
C04F5.1	31.4592914691
C04F5.2	10.9810734373
C04F5.3	12.7617880488
C04F5.4	10.0907161316
C04F5.5	10.3875019002
C04F5.6	11.8714307431
C04F5.7	22.8525041804
C04F5.9	24.0396472547
C04F6.5	66.1832263925
C04G2.11	22.2589326432
C04G2.2	11.3372163596
C04G2.4	787.372644033
C04G2.5	26.4139334033
C04G2.6	24.395790177
C04G2.7	18.9942891889
C04G2.9	38.4634356075
C04G6.2	23.7428614861
C04G6.3	26.888790633
C04G6.4	25.226790329
C04G6.5	86.3646586557
C04G6.6	16.3232172717
C04G6.7	10.0907161316
C04H5.1	19.587860726
C04H5.2	12.5243594339
C04H5.3	16.3232172717
C04H5.6	12.3462879728
C05A2.1	14.7799312751
C05A9.2	28.4914337833
C05B10.1	11.9901450505
C05B5.1	11.8714307431
C05B5.2	11.5152878208
C05B5.3	10.9810734373
C05B5.4	16.0264315031
C05B5.5	19.587860726
C05B5.6	78.5295143653
C05C10.1	10.1500732853
C05C12.1	10.1500732853
C05C12.3	35.9110779977
C05C12.4	29.0850053205
C05C12.5	34.7239349234
C05C12.6	16.9167888088
C05C8.3	136.28402493
C05C8.4	32.2309344674
C05C8.6	56.5673674906
C05C8.8	16.3232172717
C05C9.1	24.6332187918
C05C9.2	23.7428614861
C05C9.3	17.510360346
C05D10.3	11.9307878968
C05D11.1	62.9779400919
C05D11.10	127.914666256
C05D11.13	11.8714307431
C05D11.3	101.500732853
C05D11.4	11.5152878208
C05D11.5	26.4139334033
C05D11.8	28.7882195519
C05D11.9	18.1039318832
C05D12.2	24.8706474067
C05D12.4	18.1039318832
C05D12.5	21.0717895689
C05D2.3	12.4650022802
C05D2.8	59.0603679467
C05D9.3	20.4782180318
C05D9.4	18.6975034203
C05D9.5	37.098221072
C05D9.7	102.984661696
C05E11.2	19.2910749575
C05E11.3	35.3175064606
C05E11.4	18.6975034203
C05E11.5	39.7692929892
C05E11.6	16.3232172717
C05E11.7	20.4782180318
C05E4.10	11.2778592059
C05E4.11	11.5746449745
C05E4.12	10.9810734373
C05E4.13	13.9489311231
C05E4.2	13.0585738174
C05E4.3	17.2729317311
C05E4.4	10.3875019002
C05E4.6	11.5746449745
C05E4.7	11.8714307431
C05E7.1	37.9885783778
C05E7.2	26.7107191719
C05E7.3	22.2589326432
C05E7.4	20.7750038003
C05G5.1	21.9621468746
C05G5.2	45.2895082847
C05G5.3	30.8657199319
C05G5.5	18.9942891889
C05G6.1	18.4007176517
C06A1.3	11.1591448985
C06A1.5	299.160054725
C06A12.5	18.6975034203
C06A5.1	10.0907161316
C06A5.10	10.5062162076
C06A5.2	11.8714307431
C06A5.4	13.9489311231
C06A5.5	10.8623591299
C06A5.9	21.0717895689
C06A6.3	41.2532218321
C06A6.5	118.417521662
C06A8.2	32.943220312
C06A8.3	1459.65176701
C06A8.4	22.9118613341
C06A8.5	49.8600091208
C06A8.6	34.7239349234
C06A8.7	16.9167888088
C06B3.1	10.3875019002
C06B3.10	11.8714307431
C06B3.11	10.3875019002
C06B3.2	12.9398595099
C06B3.3	16.3232172717
C06B3.4	34.0116490788
C06B3.5	11.6340021282
C06B3.7	13.6521453545
C06B3.9	10.6842876687
C06B8.1	13.4147167396
C06B8.3	11.1591448985
C06B8.4	10.0907161316
C06B8.6	10.0907161316
C06B8.7	38.7602213761
C06C3.3	19.8846464946
C06C3.4	30.2721483948
C06C3.7	16.9167888088
C06C3.9	20.1814322632
C06C6.1	12.4650022802
C06C6.2	10.0907161316
C06C6.3	11.8714307431
C06C6.4	10.9810734373
C06C6.6	16.9761459626
C06C6.7	18.756860574
C06C6.8	9.85328751673
C06C6.9	10.0907161316
C06E1.1	104.765376307
C06E1.10	12.2275736653
C06E1.11	10.6842876687
C06E1.3	14.8392884288
C06E1.4	15.9077171957
C06E1.5	11.8714307431
C06E1.6	10.0907161316
C06E1.6	10.9810734373
C06E1.7	12.1682165116
C06E1.8	19.9440036483
C06E1.9	26.7700763256
C06E2.2	18.1039318832
C06E2.3	9.37843028701
C06E2.7	21.3685753375
C06E4.1	19.8846464946
C06E4.2	91.1132309529
C06E4.3	22.8525041804
C06E4.4	18.1039318832
C06E4.5	29.6785768576
C06E4.6	17.510360346
C06E4.7	18.4007176517
C06E4.8	16.6200030403
C06E7.4	115.152878208
C06E7.6	20.1814322632
C06E7.7	18.9942891889
C06E8.5	10.9810734373
C06G1.2	62.9185829382
C06G1.5	23.6241471787
C06G3.10	14.7799312751
C06G3.3	70.9317986897
C06G3.4	19.587860726
C06G3.6	52.531081038
C06G3.7	12.0495022042
C06G3.8	23.7428614861
C06G4.1	10.4468590539
C06G4.5	18.9942891889
C06G8.1	73.0092990698
C06G8.2	14.7205741214
C06G8.4	18.6975034203
C06H2.2	14.2457168917
C06H2.4	23.4460757175
C06H5.2	62.9185829382
C06H5.6	37.6917926092
C07A12.2	118.120735893
C07A4.1	26.7107191719
C07A4.2	15.2547885048
C07A4.3	18.4007176517
C07A9.1	11.2778592059
C07A9.10	11.8714307431
C07A9.11	15.7296457345
C07A9.12	20.418860878
C07A9.4	13.0585738174
C07A9.5	12.6430737414
C07A9.6	44.2210795179
C07A9.8	13.9489311231
C07A9.9	15.432859966
C07B5.2	18.1039318832
C07B5.3	18.4007176517
C07B5.5	161.629529567
C07B5.6	19.587860726
C07D10.1	11.5746449745
C07D10.3	18.1039318832
C07D10.4	12.8211452025
C07D8.5	9.25971597958
C07D8.6	213.329610453
C07E3.10	127.321094719
C07E3.5	18.1039318832
C07E3.6	67.6671552354
C07E3.8	24.0396472547
C07E3.9	28.1946480147
C07G1.1	14.1270025842
C07G1.2	18.6975034203
C07G1.6	16.3232172717
C07G1.7	21.6653611061
C07G3.3	14.5425026602
C07G3.4	54.9053671866
C07G3.5	15.432859966
C07G3.6	11.5746449745
C07H4.1	41.8467933693
C07H4.2	41.5500076007
C07H6.1	25.8203618661
C07H6.2	86.0678728871
C07H6.3	15.3141456585
C07H6.4	30.6282913171
C07H6.6	15.6109314271
C08A9.6	143.644311991
C08A9.7	31.1625057005
C08A9.8	16.6200030403
C08B11.1	51.9968666546
C08B11.2	32.0528630062
C08B11.7	66.7767979297
C08B11.8	24.395790177
C08B11.9	46.2985798979
C08B6.10	11.6340021282
C08B6.5	12.1682165116
C08B6.6	10.0907161316
C08C3.2	25.226790329
C08C3.3	79.835371747
C08D8.1	11.8714307431
C08E3.1	598.32010945
C08E3.11	19.2910749575
C08E3.12	16.3232172717
C08E3.2	19.8846464946
C08E3.3	18.6975034203
C08E3.4	16.3232172717
C08E3.5	22.2589326432
C08E3.6	17.8071461146
C08E3.7	19.587860726
C08E3.8	34.1303633863
C08E3.9	20.1814322632
C08E8.2	10.9810734373
C08E8.3	11.2778592059
C08E8.4	36.8014353035
C08F1.1	9.91264467045
C08F1.3	25.226790329
C08F1.6	31.6373629302
C08F1.8	17.5697174997
C08F11.1	19.587860726
C08F11.10	31.1625057005
C08F11.2	18.4007176517
C08F11.3	18.9942891889
C08F11.4	21.6653611061
C08F11.5	24.0396472547
C08F11.7	16.9167888088
C08F11.9	19.587860726
C08F8.3	22.8525041804
C08F8.4	29.6785768576
C08F8.5	18.4007176517
C08F8.6	10.624930515
C08F8.7	28.4914337833
C08F8.8	25.226790329
C08G5.1	12.0495022042
C08G5.2	24.6332187918
C08G5.6	23.4460757175
C08G9.2	12.4056451265
C08H9.1	12.0495022042
C08H9.10	19.8846464946
C08H9.11	17.510360346
C08H9.12	16.9167888088
C08H9.13	18.6975034203
C08H9.14	18.6975034203
C08H9.5	10.5655733613
C08H9.6	10.7436448225
C08H9.7	18.6975034203
C08H9.7	18.4007176517
C09B8.1	27.304290709
C09B8.3	20.1814322632
C09B8.4	17.8071461146
C09B8.5	18.9942891889
C09B9.1	69.4478698469
C09B9.2	19.2910749575
C09B9.4	9.55650174816
C09B9.6	1021.23982967
C09B9.7	9.25971597958
C09C7.1	42.1435791378
C09D1.2	12.7617880488
C09D4.2	30.5689341634
C09D4.3	16.6200030403
C09D4.6	11.5746449745
C09F12.2	16.9167888088
C09F5.1	37.5730783018
C09F5.3	10.1500732853
C09F9.1	35.6142922292
C09F9.2	58.170010641
C09G1.1	24.3364330233
C09G1.2	18.1039318832
C09G1.3	19.2910749575
C09G1.4	12.9398595099
C09G12.1	11.8714307431
C09G12.2	16.3232172717
C09G12.3	21.0717895689
C09G12.5	20.1814322632
C09G12.6	17.8071461146
C09G12.9	19.587860726
C09G4.3	291.740410511
C09G4.4	37.6917926092
C09G4.5	22.8525041804
C09G5.1	20.7750038003
C09G5.3	21.4279324912
C09G5.4	1240.92065557
C09G5.5	1261.22080214
C09G5.6	24.5145044844
C09G5.7	24.3364330233
C09G9.4	18.9942891889
C09G9.7	16.6200030403
C09H10.1	22.2589326432
C09H10.3	327.888917123
C09H10.6	77.757871367
C09H10.7	19.8846464946
C09H10.8	30.5689341634
C09H10.9	24.6332187918
C09H5.1	10.9810734373
C09H5.3	10.0907161316
C09H5.4	15.432859966
C09H5.5	12.1682165116
C09H5.6	10.3875019002
C09H5.7	10.4468590539
C09H5.9	10.9810734373
C10A4.1	20.4782180318
C10A4.2	17.8071461146
C10A4.3	32.0528630062
C10A4.4	18.1039318832
C10A4.5	16.9167888088
C10A4.6	24.0396472547
C10A4.7	32.943220312
C10A4.8	20.3595037243
C10B5.1	40.9564360635
C10B5.3	47.1889372036
C10C5.2	21.9621468746
C10C5.3	25.8797190199
C10C5.4	12.9992166636
C10C5.5	16.0857886568
C10C6.2	11.8120735893
C10C6.3	24.6332187918
C10E2.1	17.2135745774
C10E2.4	18.1039318832
C10E2.5	25.226790329
C10F3.1	13.5334310471
C10F3.2	33.5961490028
C10F3.3	11.2778592059
C10F3.6	87.8485874986
C10G11.10	17.2135745774
C10G11.2	13.3553595859
C10G11.3	12.7617880488
C10G11.4	10.9810734373
C10G11.8	19.4691464186
C10G11.9	69.9227270766
C10G8.1	11.5746449745
C10G8.2	13.9489311231
C10G8.3	11.2778592059
C10G8.4	308.953985088
C10G8.6	41.5500076007
C10G8.7	11.8714307431
C10H11.1	23.7428614861
C10H11.3	31.7560772377
C10H11.4	28.4914337833
C10H11.5	12.1682165116
C10H11.7	9.55650174816
C10H11.9	47.0702228962
C11D2.1	27.8978622462
C11D2.2	13.8302168157
C11D2.3	19.8846464946
C11D2.4	123.462879728
C11D9.1	18.1039318832
C11E4.1	101.263304238
C11E4.2	20.2407894169
C11E4.3	18.4007176517
C11G10.1	23.149289949
C11G10.2	24.3364330233
C11G6.2	16.9167888088
C11H1.2	15.6109314271
C11H1.3	20.2407894169
C11H1.5	78.0546571356
C11H1.7	29.3817910891
C12C8.1	15.3141456585
C12D12.3	21.0717895689
C12D12.4	18.6975034203
C12D12.5	37.6917926092
C12D5.10	17.510360346
C12D5.2	15.1954313511
C12D5.3	22.5557184118
C12D5.4	20.7750038003
C12D5.5	25.226790329
C12D5.7	29.5598625502
C12D5.9	19.2910749575
C12D8.12	21.6653611061
C12D8.4	17.510360346
C12D8.5	21.6653611061
C12D8.8	11.3372163596
C13A10.1	19.587860726
C13A2.1	13.9489311231
C13A2.10	12.4650022802
C13A2.11	10.3875019002
C13A2.2	11.8714307431
C13A2.3	32.0528630062
C13A2.5	11.2778592059
C13A2.6	15.7296457345
C13A2.9	13.0585738174
C13B9.2	10.9810734373
C13B9.3	68.4387982337
C13C12.1	12.1682165116
C13C12.2	51.6407237323
C13C4.1	11.8120735893
C13C4.2	22.4963612581
C13C4.3	9.85328751673
C13C4.4	16.0264315031
C13C4.6	13.3553595859
C13D9.1	26.1171476347
C13D9.2	10.9810734373
C13D9.3	14.2457168917
C13D9.4	10.6842876687
C13D9.5	10.0907161316
C13D9.6	15.7296457345
C13D9.7	12.1682165116
C13D9.8	13.0585738174
C13D9.9	16.6200030403
C13F10.2	19.2910749575
C13F10.4	20.2407894169
C13F10.5	64.4025117811
C13F10.6	70.041441384
C13G3.1	35.9110779977
C13G3.2	23.4460757175
C13G5.2	16.0264315031
C14A11.2	30.8657199319
C14A11.5	19.2910749575
C14A11.6	28.4914337833
C14A11.7	17.8071461146
C14A4.13	23.7428614861
C14A4.3	31.1625057005
C14A4.5	40.0660787578
C14A4.8	23.149289949
C14A6.1	241.761687082
C14A6.2	9.25971597958
C14A6.3	12.1682165116
C14A6.5	21.0717895689
C14A6.6	13.3553595859
C14A6.7	17.510360346
C14A6.8	15.7296457345
C14B1.2	63.5121544753
C14B1.3	60.247511021
C14B1.4	107.020948149
C14B1.5	40.9564360635
C14B1.8	19.8846464946
C14B4.2	11.2778592059
C14B9.1	838.716581997
C14B9.3	21.6653611061
C14C10.1	27.7791479387
C14C10.5	36.1485066126
C14C11.1	12.4650022802
C14C11.4	23.4460757175
C14C11.5	13.0585738174
C14C11.7	122.275736653
C14C6.1	12.7617880488
C14C6.10	10.3875019002
C14C6.12	10.0907161316
C14C6.13	10.3875019002
C14C6.2	50.453580658
C14C6.3	10.3875019002
C14C6.4	13.3553595859
C14C6.5	217.60332552
C14C6.6	16.0264315031
C14C6.7	12.1682165116
C14C6.8	10.0907161316
C14C6.9	11.5746449745
C14E2.1	35.020720692
C14E2.2	21.0717895689
C14E2.3	17.8071461146
C14E2.4	25.226790329
C14E2.5	18.4007176517
C14E2.6	19.2910749575
C14F11.2	27.719790785
