YNR077C	8.40533850618
YDR444W	10.0864062074
YGL072C	10.0864062074
YHR213W	10.7588332879
YLR465C	10.7588332879
YJR160C	11.7674739087
YDR543C	12.1036874489
YCR038C	12.4399009891
YGL158W	12.4399009891
YFL011W	12.7761145294
YJL221C	12.7761145294
YIL055C	13.1123280696
YIR028W	13.4485416099
YGL175C	13.7847551501
YCR098C	14.1209686904
YIL099W	14.4571822306
YJR153W	14.4571822306
YCR091W	14.7933957709
YER096W	14.7933957709
YFL058W	14.7933957709
YGL075C	14.7933957709
YIL120W	14.7933957709
YJL083W	14.7933957709
YJR095W	14.7933957709
YOL157C	14.7933957709
YEL075C	15.1296093111
YHR139C	15.1296093111
YER189W	15.4658228514
YIL160C	15.4658228514
YJL045W	15.4658228514
YFL056C	16.1382499319
YFL065C	16.4744634721
YCL068C	16.8106770124
YFR022W	16.8106770124
YGR100W	16.8106770124
YHR048W	16.8106770124
YKL093W	16.8106770124
YOL161C	16.8106770124
YCR068W	17.1468905526
YER185W	17.1468905526
YLR464W	17.1468905526
YBR300C	17.4831040929
YDR369C	17.4831040929
YDR403W	17.4831040929
YFL055W	17.4831040929
YHL016C	17.4831040929
YIL172C	17.4831040929
YJR155W	17.4831040929
YLR156W	17.4831040929
YFL064C	17.8193176331
YIR031C	17.8193176331
YPR202W	17.8193176331
YBL080C	18.1555311733
YGR110W	18.1555311733
YCR105W	18.4917447136
YER039C	18.4917447136
YER047C	18.4917447136
YIR039C	18.4917447136
YJL103C	18.8279582538
YLR054C	18.8279582538
YHR211W	19.1641717941
YJR053W	19.1641717941
YKL224C	19.1641717941
YBR297W	19.5003853343
YER158C	19.5003853343
YER188W	19.5003853343
YFR017C	19.5003853343
YGR287C	19.5003853343
YIL028W	19.5003853343
YJR154W	19.5003853343
YOL152W	19.5003853343
YOR156C	19.5003853343
YCR061W	20.1728124148
YEL076C	20.1728124148
YGR088W	20.1728124148
YHR149C	20.1728124148
YIR030C	20.1728124148
YKR102W	20.1728124148
YLR462W	20.1728124148
YDR506C	20.5090259551
YER101C	20.5090259551
YHR105W	20.5090259551
YBR239C	21.1814530356
YDL021W	21.1814530356
YHR212C	21.1814530356
YIL166C	21.1814530356
YIR025W	21.1814530356
YLR161W	21.1814530356
YBL086C	21.8538801161
YFR029W	21.8538801161
YGR058W	21.8538801161
YIR042C	21.8538801161
YKL187C	21.8538801161
YMR154C	21.8538801161
YER179W	22.1900936563
YHR011W	22.1900936563
YJL214W	22.1900936563
YKR106W	22.1900936563
YLR234W	22.1900936563
YDR263C	22.5263071966
YGL263W	22.5263071966
YGR112W	22.5263071966
YHR171W	22.5263071966
YDR254W	22.8625207368
YER040W	22.8625207368
YFL060C	22.8625207368
YGL081W	22.8625207368
YIL082W	22.8625207368
YNL093W	22.8625207368
YOR237W	22.8625207368
YBR180W	23.1987342771
YER098W	23.1987342771
YNR075W	23.1987342771
YAR035W	23.5349478173
YBR040W	23.5349478173
YBR117C	23.5349478173
YGR153W	23.5349478173
YKL055C	23.5349478173
YBR298C	23.8711613576
YGL250W	23.8711613576
YGR239C	23.8711613576
YLR047C	23.8711613576
YMR056C	23.8711613576
YNL033W	23.8711613576
YAR023C	24.2073748978
YBL103C	24.2073748978
YBR233W	24.2073748978
YKL098W	24.2073748978
YLL056C	24.2073748978
YMR155W	24.2073748978
YNL325C	24.2073748978
YOR003W	24.2073748978
YPR001W	24.2073748978
